location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2019-10-02 11:54:00 +0200;186;regular;""
Münsterplatz , Ulm;2019-10-02 11:58:00 +0200;15;regular;""
Münsterplatz , Ulm;2019-10-02 11:59:00 +0200;192;regular;""
Münsterplatz , Ulm;2019-10-02 12:04:00 +0200;216;regular;""
Münsterplatz , Ulm;2019-10-02 12:09:00 +0200;243;regular;""
Münsterplatz , Ulm;2019-10-02 12:14:00 +0200;278;regular;""
Münsterplatz , Ulm;2019-10-02 12:19:00 +0200;248;regular;""
Münsterplatz , Ulm;2019-10-02 12:24:00 +0200;214;regular;""
Münsterplatz , Ulm;2019-10-02 12:29:00 +0200;226;regular;""
Münsterplatz , Ulm;2019-10-02 12:34:00 +0200;251;regular;""
Münsterplatz , Ulm;2019-10-02 12:39:00 +0200;234;regular;""
Münsterplatz , Ulm;2019-10-02 12:43:00 +0200;7;regular;""
Münsterplatz , Ulm;2019-10-02 12:44:00 +0200;221;regular;""
Münsterplatz , Ulm;2019-10-02 12:49:00 +0200;259;regular;""
Münsterplatz , Ulm;2019-10-02 12:54:00 +0200;217;regular;""
Münsterplatz , Ulm;2019-10-02 12:59:00 +0200;292;regular;""
Münsterplatz , Ulm;2019-10-02 13:04:00 +0200;278;regular;""
Münsterplatz , Ulm;2019-10-02 13:06:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-02 13:09:00 +0200;175;regular;""
Münsterplatz , Ulm;2019-10-02 13:14:00 +0200;118;regular;""
Münsterplatz , Ulm;2019-10-02 13:18:00 +0200;9;regular;""
Münsterplatz , Ulm;2019-10-02 13:19:00 +0200;187;regular;""
Münsterplatz , Ulm;2019-10-02 13:24:00 +0200;168;regular;""
Münsterplatz , Ulm;2019-10-02 13:29:00 +0200;173;regular;""
Münsterplatz , Ulm;2019-10-02 13:32:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-02 13:34:00 +0200;148;regular;""
Münsterplatz , Ulm;2019-10-02 13:38:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-02 13:39:00 +0200;112;regular;""
Münsterplatz , Ulm;2019-10-02 13:42:00 +0200;4;regular;""
Münsterplatz , Ulm;2019-10-02 13:44:00 +0200;105;regular;""
Münsterplatz , Ulm;2019-10-02 13:47:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-02 13:49:00 +0200;82;regular;""
Münsterplatz , Ulm;2019-10-02 13:53:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-02 13:54:00 +0200;105;regular;""
Münsterplatz , Ulm;2019-10-02 13:59:00 +0200;112;regular;""
Münsterplatz , Ulm;2019-10-02 14:04:00 +0200;102;regular;""
Münsterplatz , Ulm;2019-10-02 14:09:00 +0200;122;regular;""
Münsterplatz , Ulm;2019-10-02 14:14:00 +0200;122;regular;""
Münsterplatz , Ulm;2019-10-02 14:19:00 +0200;131;regular;""
Münsterplatz , Ulm;2019-10-02 14:22:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-02 14:24:00 +0200;110;regular;""
Münsterplatz , Ulm;2019-10-02 14:27:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-02 14:29:00 +0200;113;regular;""
Münsterplatz , Ulm;2019-10-02 14:34:00 +0200;115;regular;""
Münsterplatz , Ulm;2019-10-02 14:39:00 +0200;116;regular;""
Münsterplatz , Ulm;2019-10-02 14:44:00 +0200;132;regular;""
Münsterplatz , Ulm;2019-10-02 14:49:00 +0200;89;regular;""
Münsterplatz , Ulm;2019-10-02 14:53:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 14:54:00 +0200;94;regular;""
Münsterplatz , Ulm;2019-10-02 14:59:00 +0200;58;regular;""
Münsterplatz , Ulm;2019-10-02 15:03:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-02 15:04:00 +0200;71;regular;""
Münsterplatz , Ulm;2019-10-02 15:06:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-02 15:09:00 +0200;66;regular;""
Münsterplatz , Ulm;2019-10-02 15:14:00 +0200;50;regular;""
Münsterplatz , Ulm;2019-10-02 15:19:00 +0200;36;regular;""
Münsterplatz , Ulm;2019-10-02 15:24:00 +0200;72;regular;""
Münsterplatz , Ulm;2019-10-02 15:27:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-02 15:29:00 +0200;80;regular;""
Münsterplatz , Ulm;2019-10-02 15:32:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-02 15:34:00 +0200;94;regular;""
Münsterplatz , Ulm;2019-10-02 15:38:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-02 15:39:00 +0200;87;regular;""
Münsterplatz , Ulm;2019-10-02 15:44:00 +0200;60;regular;""
Münsterplatz , Ulm;2019-10-02 15:47:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 15:49:00 +0200;66;regular;""
Münsterplatz , Ulm;2019-10-02 15:54:00 +0200;47;regular;""
Münsterplatz , Ulm;2019-10-02 15:58:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 15:59:00 +0200;83;regular;""
Münsterplatz , Ulm;2019-10-02 16:01:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 16:04:00 +0200;92;regular;""
Münsterplatz , Ulm;2019-10-02 16:09:00 +0200;108;regular;""
Münsterplatz , Ulm;2019-10-02 16:13:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-02 16:14:00 +0200;88;regular;""
Münsterplatz , Ulm;2019-10-02 16:19:00 +0200;97;regular;""
Münsterplatz , Ulm;2019-10-02 16:24:00 +0200;94;regular;""
Münsterplatz , Ulm;2019-10-02 16:28:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-02 16:29:00 +0200;84;regular;""
Münsterplatz , Ulm;2019-10-02 16:33:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-02 16:34:00 +0200;108;regular;""
Münsterplatz , Ulm;2019-10-02 16:39:00 +0200;124;regular;""
Münsterplatz , Ulm;2019-10-02 16:42:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-02 16:44:00 +0200;103;regular;""
Münsterplatz , Ulm;2019-10-02 16:49:00 +0200;97;regular;""
Münsterplatz , Ulm;2019-10-02 16:52:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-02 16:54:00 +0200;82;regular;""
Münsterplatz , Ulm;2019-10-02 16:59:00 +0200;130;regular;""
Münsterplatz , Ulm;2019-10-02 17:03:00 +0200;4;regular;""
Münsterplatz , Ulm;2019-10-02 17:04:00 +0200;90;regular;""
Münsterplatz , Ulm;2019-10-02 17:08:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-02 17:09:00 +0200;117;regular;""
Münsterplatz , Ulm;2019-10-02 17:14:00 +0200;106;regular;""
Münsterplatz , Ulm;2019-10-02 17:17:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-02 17:19:00 +0200;114;regular;""
Münsterplatz , Ulm;2019-10-02 17:24:00 +0200;131;regular;""
Münsterplatz , Ulm;2019-10-02 17:28:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-02 17:29:00 +0200;102;regular;""
Münsterplatz , Ulm;2019-10-02 17:34:00 +0200;134;regular;""
Münsterplatz , Ulm;2019-10-02 17:37:00 +0200;4;regular;""
Münsterplatz , Ulm;2019-10-02 17:39:00 +0200;70;regular;""
Münsterplatz , Ulm;2019-10-02 17:44:00 +0200;141;regular;""
Münsterplatz , Ulm;2019-10-02 17:47:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 17:49:00 +0200;101;regular;""
Münsterplatz , Ulm;2019-10-02 17:51:00 +0200;4;regular;""
Münsterplatz , Ulm;2019-10-02 17:54:00 +0200;91;regular;""
Münsterplatz , Ulm;2019-10-02 17:59:00 +0200;93;regular;""
Münsterplatz , Ulm;2019-10-02 18:04:00 +0200;97;regular;""
Münsterplatz , Ulm;2019-10-02 18:09:00 +0200;81;regular;""
Münsterplatz , Ulm;2019-10-02 18:14:00 +0200;98;regular;""
Münsterplatz , Ulm;2019-10-02 18:19:00 +0200;90;regular;""
Münsterplatz , Ulm;2019-10-02 18:24:00 +0200;108;regular;""
Münsterplatz , Ulm;2019-10-02 18:29:00 +0200;91;regular;""
Münsterplatz , Ulm;2019-10-02 18:34:00 +0200;104;regular;""
Münsterplatz , Ulm;2019-10-02 18:39:00 +0200;85;regular;""
Münsterplatz , Ulm;2019-10-02 18:43:00 +0200;4;regular;""
Münsterplatz , Ulm;2019-10-02 18:44:00 +0200;95;regular;""
Münsterplatz , Ulm;2019-10-02 18:49:00 +0200;81;regular;""
Münsterplatz , Ulm;2019-10-02 18:52:00 +0200;4;regular;""
Münsterplatz , Ulm;2019-10-02 18:54:00 +0200;97;regular;""
Münsterplatz , Ulm;2019-10-02 18:57:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-02 18:59:00 +0200;90;regular;""
Münsterplatz , Ulm;2019-10-02 19:03:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-02 19:04:00 +0200;83;regular;""
Münsterplatz , Ulm;2019-10-02 19:09:00 +0200;58;regular;""
Münsterplatz , Ulm;2019-10-02 19:14:00 +0200;69;regular;""
Münsterplatz , Ulm;2019-10-02 19:19:00 +0200;80;regular;""
Münsterplatz , Ulm;2019-10-02 19:24:00 +0200;67;regular;""
Münsterplatz , Ulm;2019-10-02 19:27:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 19:29:00 +0200;68;regular;""
Münsterplatz , Ulm;2019-10-02 19:31:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 19:34:00 +0200;61;regular;""
Münsterplatz , Ulm;2019-10-02 19:36:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 19:39:00 +0200;81;regular;""
Münsterplatz , Ulm;2019-10-02 19:44:00 +0200;77;regular;""
Münsterplatz , Ulm;2019-10-02 19:49:00 +0200;76;regular;""
Münsterplatz , Ulm;2019-10-02 19:53:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 19:54:00 +0200;81;regular;""
Münsterplatz , Ulm;2019-10-02 19:59:00 +0200;58;regular;""
Münsterplatz , Ulm;2019-10-02 20:04:00 +0200;72;regular;""
Münsterplatz , Ulm;2019-10-02 20:08:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-02 20:09:00 +0200;63;regular;""
Münsterplatz , Ulm;2019-10-02 20:14:00 +0200;47;regular;""
Münsterplatz , Ulm;2019-10-02 20:19:00 +0200;108;regular;""
Münsterplatz , Ulm;2019-10-02 20:24:00 +0200;47;regular;""
Münsterplatz , Ulm;2019-10-02 20:27:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 20:29:00 +0200;28;regular;""
Münsterplatz , Ulm;2019-10-02 20:33:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 20:34:00 +0200;50;regular;""
Münsterplatz , Ulm;2019-10-02 20:38:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-02 20:39:00 +0200;50;regular;""
Münsterplatz , Ulm;2019-10-02 20:44:00 +0200;25;regular;""
Münsterplatz , Ulm;2019-10-02 20:47:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 20:49:00 +0200;45;regular;""
Münsterplatz , Ulm;2019-10-02 20:54:00 +0200;24;regular;""
Münsterplatz , Ulm;2019-10-02 20:59:00 +0200;24;regular;""
Münsterplatz , Ulm;2019-10-02 21:04:00 +0200;47;regular;""
Münsterplatz , Ulm;2019-10-02 21:09:00 +0200;36;regular;""
Münsterplatz , Ulm;2019-10-02 21:14:00 +0200;22;regular;""
Münsterplatz , Ulm;2019-10-02 21:19:00 +0200;19;regular;""
Münsterplatz , Ulm;2019-10-02 21:24:00 +0200;22;regular;""
Münsterplatz , Ulm;2019-10-02 21:29:00 +0200;11;regular;""
Münsterplatz , Ulm;2019-10-02 21:34:00 +0200;23;regular;""
Münsterplatz , Ulm;2019-10-02 21:39:00 +0200;29;regular;""
Münsterplatz , Ulm;2019-10-02 21:44:00 +0200;46;regular;""
Münsterplatz , Ulm;2019-10-02 21:45:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-02 21:49:00 +0200;20;regular;""
Münsterplatz , Ulm;2019-10-02 21:50:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 21:54:00 +0200;27;regular;""
Münsterplatz , Ulm;2019-10-02 21:59:00 +0200;24;regular;""
Münsterplatz , Ulm;2019-10-02 22:04:00 +0200;26;regular;""
Münsterplatz , Ulm;2019-10-02 22:06:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 22:09:00 +0200;26;regular;""
Münsterplatz , Ulm;2019-10-02 22:14:00 +0200;13;regular;""
Münsterplatz , Ulm;2019-10-02 22:19:00 +0200;32;regular;""
Münsterplatz , Ulm;2019-10-02 22:24:00 +0200;25;regular;""
Münsterplatz , Ulm;2019-10-02 22:29:00 +0200;13;regular;""
Münsterplatz , Ulm;2019-10-02 22:34:00 +0200;14;regular;""
Münsterplatz , Ulm;2019-10-02 22:39:00 +0200;16;regular;""
Münsterplatz , Ulm;2019-10-02 22:44:00 +0200;14;regular;""
Münsterplatz , Ulm;2019-10-02 22:49:00 +0200;12;regular;""
Münsterplatz , Ulm;2019-10-02 22:53:00 +0200;17;regular;""
Münsterplatz , Ulm;2019-10-02 22:59:00 +0200;7;regular;""
Münsterplatz , Ulm;2019-10-02 23:01:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-02 23:04:00 +0200;17;regular;""
Münsterplatz , Ulm;2019-10-02 23:09:00 +0200;14;regular;""
Münsterplatz , Ulm;2019-10-02 23:14:00 +0200;17;regular;""
Münsterplatz , Ulm;2019-10-02 23:19:00 +0200;27;regular;""
Münsterplatz , Ulm;2019-10-02 23:23:00 +0200;10;regular;""
Münsterplatz , Ulm;2019-10-02 23:29:00 +0200;12;regular;""
Münsterplatz , Ulm;2019-10-02 23:34:00 +0200;21;regular;""
Münsterplatz , Ulm;2019-10-02 23:38:00 +0200;10;regular;""
Münsterplatz , Ulm;2019-10-02 23:44:00 +0200;29;regular;""
Münsterplatz , Ulm;2019-10-02 23:46:00 +0200;11;regular;""
Münsterplatz , Ulm;2019-10-02 23:54:00 +0200;16;regular;""
Münsterplatz , Ulm;2019-10-02 23:59:00 +0200;12;regular;""
Münsterplatz , Ulm;2019-10-03 00:03:00 +0200;12;regular;""
Münsterplatz , Ulm;2019-10-03 00:09:00 +0200;8;regular;""
Münsterplatz , Ulm;2019-10-03 00:14:00 +0200;8;regular;""
Münsterplatz , Ulm;2019-10-03 00:19:00 +0200;12;regular;""
Münsterplatz , Ulm;2019-10-03 00:24:00 +0200;16;regular;""
Münsterplatz , Ulm;2019-10-03 00:28:00 +0200;4;regular;""
Münsterplatz , Ulm;2019-10-03 00:34:00 +0200;18;regular;""
Münsterplatz , Ulm;2019-10-03 00:38:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 00:42:00 +0200;13;regular;""
Münsterplatz , Ulm;2019-10-03 00:47:00 +0200;10;regular;""
Münsterplatz , Ulm;2019-10-03 00:50:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 00:54:00 +0200;12;regular;""
Münsterplatz , Ulm;2019-10-03 00:59:00 +0200;12;regular;""
Münsterplatz , Ulm;2019-10-03 01:04:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-03 01:09:00 +0200;7;regular;""
Münsterplatz , Ulm;2019-10-03 01:13:00 +0200;17;regular;""
Münsterplatz , Ulm;2019-10-03 01:19:00 +0200;8;regular;""
Münsterplatz , Ulm;2019-10-03 01:24:00 +0200;15;regular;""
Münsterplatz , Ulm;2019-10-03 01:29:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-03 01:34:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 01:37:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-03 01:43:00 +0200;11;regular;""
Münsterplatz , Ulm;2019-10-03 01:45:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 01:54:00 +0200;7;regular;""
Münsterplatz , Ulm;2019-10-03 01:59:00 +0200;8;regular;""
Münsterplatz , Ulm;2019-10-03 02:04:00 +0200;9;regular;""
Münsterplatz , Ulm;2019-10-03 02:13:00 +0200;14;regular;""
Münsterplatz , Ulm;2019-10-03 02:18:00 +0200;9;regular;""
Münsterplatz , Ulm;2019-10-03 02:23:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 02:27:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 02:34:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-03 02:38:00 +0200;8;regular;""
Münsterplatz , Ulm;2019-10-03 02:43:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-03 02:49:00 +0200;4;regular;""
Münsterplatz , Ulm;2019-10-03 02:53:00 +0200;12;regular;""
Münsterplatz , Ulm;2019-10-03 03:04:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-03 03:07:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-03 03:13:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-03 03:17:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 03:22:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 03:28:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 03:32:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-03 03:50:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 04:01:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 04:09:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 04:13:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-03 04:17:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-03 04:24:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 04:28:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-03 04:34:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 04:36:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 04:44:00 +0200;7;regular;""
Münsterplatz , Ulm;2019-10-03 04:49:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-03 04:52:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 05:03:00 +0200;7;regular;""
Münsterplatz , Ulm;2019-10-03 05:09:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-03 05:13:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 05:18:00 +0200;8;regular;""
Münsterplatz , Ulm;2019-10-03 05:24:00 +0200;7;regular;""
Münsterplatz , Ulm;2019-10-03 05:26:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 05:32:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-03 05:36:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 05:42:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 05:53:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 05:59:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-03 06:08:00 +0200;8;regular;""
Münsterplatz , Ulm;2019-10-03 06:14:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-03 06:16:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-03 06:39:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 06:45:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 06:53:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-03 07:03:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 07:11:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 07:18:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 07:20:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 07:29:00 +0200;8;regular;""
Münsterplatz , Ulm;2019-10-03 07:39:00 +0200;7;regular;""
Münsterplatz , Ulm;2019-10-03 07:43:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-03 07:48:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-03 07:52:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 07:54:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 07:56:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 08:04:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-03 08:09:00 +0200;11;regular;""
Münsterplatz , Ulm;2019-10-03 08:13:00 +0200;17;regular;""
Münsterplatz , Ulm;2019-10-03 08:16:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 08:24:00 +0200;4;regular;""
Münsterplatz , Ulm;2019-10-03 08:26:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-03 08:34:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-03 08:38:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 08:39:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-03 08:40:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 08:44:00 +0200;7;regular;""
Münsterplatz , Ulm;2019-10-03 08:49:00 +0200;8;regular;""
Münsterplatz , Ulm;2019-10-03 08:54:00 +0200;17;regular;""
Münsterplatz , Ulm;2019-10-03 08:58:00 +0200;9;regular;""
Münsterplatz , Ulm;2019-10-03 09:03:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-03 09:06:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 09:09:00 +0200;9;regular;""
Münsterplatz , Ulm;2019-10-03 09:14:00 +0200;6;regular;""
Münsterplatz , Ulm;2019-10-03 09:18:00 +0200;10;regular;""
Münsterplatz , Ulm;2019-10-03 09:24:00 +0200;17;regular;""
Münsterplatz , Ulm;2019-10-03 09:29:00 +0200;16;regular;""
Münsterplatz , Ulm;2019-10-03 09:34:00 +0200;15;regular;""
Münsterplatz , Ulm;2019-10-03 09:39:00 +0200;12;regular;""
Münsterplatz , Ulm;2019-10-03 09:44:00 +0200;11;regular;""
Münsterplatz , Ulm;2019-10-03 09:49:00 +0200;11;regular;""
Münsterplatz , Ulm;2019-10-03 09:54:00 +0200;14;regular;""
Münsterplatz , Ulm;2019-10-03 09:59:00 +0200;32;regular;""
Münsterplatz , Ulm;2019-10-03 10:04:00 +0200;31;regular;""
Münsterplatz , Ulm;2019-10-03 10:07:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 10:09:00 +0200;34;regular;""
Münsterplatz , Ulm;2019-10-03 10:10:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 10:14:00 +0200;18;regular;""
Münsterplatz , Ulm;2019-10-03 10:18:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 10:19:00 +0200;13;regular;""
Münsterplatz , Ulm;2019-10-03 10:24:00 +0200;17;regular;""
Münsterplatz , Ulm;2019-10-03 10:29:00 +0200;17;regular;""
Münsterplatz , Ulm;2019-10-03 10:32:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 10:34:00 +0200;20;regular;""
Münsterplatz , Ulm;2019-10-03 10:39:00 +0200;30;regular;""
Münsterplatz , Ulm;2019-10-03 10:42:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 10:44:00 +0200;34;regular;""
Münsterplatz , Ulm;2019-10-03 10:47:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 10:49:00 +0200;28;regular;""
Münsterplatz , Ulm;2019-10-03 10:54:00 +0200;30;regular;""
Münsterplatz , Ulm;2019-10-03 10:59:00 +0200;36;regular;""
Münsterplatz , Ulm;2019-10-03 11:04:00 +0200;17;regular;""
Münsterplatz , Ulm;2019-10-03 11:09:00 +0200;48;regular;""
Münsterplatz , Ulm;2019-10-03 11:14:00 +0200;52;regular;""
Münsterplatz , Ulm;2019-10-03 11:19:00 +0200;47;regular;""
Münsterplatz , Ulm;2019-10-03 11:24:00 +0200;18;regular;""
Münsterplatz , Ulm;2019-10-03 11:28:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 11:29:00 +0200;43;regular;""
Münsterplatz , Ulm;2019-10-03 11:34:00 +0200;47;regular;""
Münsterplatz , Ulm;2019-10-03 11:39:00 +0200;67;regular;""
Münsterplatz , Ulm;2019-10-03 11:40:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-03 11:44:00 +0200;26;regular;""
Münsterplatz , Ulm;2019-10-03 11:45:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 11:49:00 +0200;35;regular;""
Münsterplatz , Ulm;2019-10-03 11:54:00 +0200;57;regular;""
Münsterplatz , Ulm;2019-10-03 11:56:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 11:59:00 +0200;62;regular;""
Münsterplatz , Ulm;2019-10-03 12:01:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-03 12:04:00 +0200;42;regular;""
Münsterplatz , Ulm;2019-10-03 12:09:00 +0200;63;regular;""
Münsterplatz , Ulm;2019-10-03 12:11:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 12:14:00 +0200;38;regular;""
Münsterplatz , Ulm;2019-10-03 12:19:00 +0200;36;regular;""
Münsterplatz , Ulm;2019-10-03 12:24:00 +0200;63;regular;""
Münsterplatz , Ulm;2019-10-03 12:29:00 +0200;31;regular;""
Münsterplatz , Ulm;2019-10-03 12:34:00 +0200;45;regular;""
Münsterplatz , Ulm;2019-10-03 12:39:00 +0200;53;regular;""
Münsterplatz , Ulm;2019-10-03 12:44:00 +0200;78;regular;""
Münsterplatz , Ulm;2019-10-03 12:47:00 +0200;5;regular;""
Münsterplatz , Ulm;2019-10-03 12:49:00 +0200;51;regular;""
Münsterplatz , Ulm;2019-10-03 12:53:00 +0200;7;regular;""
Münsterplatz , Ulm;2019-10-03 12:54:00 +0200;56;regular;""
Münsterplatz , Ulm;2019-10-03 12:59:00 +0200;42;regular;""
Münsterplatz , Ulm;2019-10-03 13:04:00 +0200;70;regular;""
Münsterplatz , Ulm;2019-10-03 13:09:00 +0200;59;regular;""
Münsterplatz , Ulm;2019-10-03 13:14:00 +0200;60;regular;""
Münsterplatz , Ulm;2019-10-03 13:16:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 13:19:00 +0200;64;regular;""
Münsterplatz , Ulm;2019-10-03 13:21:00 +0200;2;regular;""
Münsterplatz , Ulm;2019-10-03 13:24:00 +0200;74;regular;""
Münsterplatz , Ulm;2019-10-03 13:29:00 +0200;64;regular;""
Münsterplatz , Ulm;2019-10-03 13:34:00 +0200;50;regular;""
Münsterplatz , Ulm;2019-10-03 13:35:00 +0200;1;regular;""
Münsterplatz , Ulm;2019-10-03 13:39:00 +0200;48;regular;""
Münsterplatz , Ulm;2019-10-03 13:42:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 13:44:00 +0200;65;regular;""
Münsterplatz , Ulm;2019-10-03 13:49:00 +0200;87;regular;""
Münsterplatz , Ulm;2019-10-03 13:54:00 +0200;60;regular;""
Münsterplatz , Ulm;2019-10-03 13:55:00 +0200;3;regular;""
Münsterplatz , Ulm;2019-10-03 13:59:00 +0200;73;regular;""
Münsterplatz , Ulm;2019-10-03 14:04:00 +0200;73;regular;""
Münsterplatz , Ulm;2019-10-03 14:09:00 +0200;79;regular;""
Münsterplatz , Ulm;2019-10-03 14:14:00 +0200;98;regular;""
Münsterplatz , Ulm;2019-10-03 14:19:00 +0200;69;regular;""
Münsterplatz , Ulm;2019-10-03 14:24:00 +0200;61;regular;""
Münsterplatz , Ulm;2019-10-03 14:28:00 +0200;3;regular;""
