location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-03-06 01:13:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 01:19:36 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 01:38:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 02:19:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 02:22:11 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 03:05:18 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 03:12:01 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 03:58:43 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 04:07:34 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 04:30:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 04:39:55 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 04:42:46 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 04:45:17 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 04:51:47 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 05:18:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 05:24:40 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 05:34:30 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 05:39:09 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 05:39:09 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 05:44:23 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 05:49:50 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 05:57:18 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 06:02:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 06:08:24 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 06:13:05 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 06:19:48 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-06 06:24:49 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-06 06:28:34 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 06:33:57 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 06:39:27 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-06 06:44:34 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 06:48:57 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 06:54:48 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-06 06:57:28 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-06 07:08:27 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-06 07:14:55 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-06 07:19:58 +0100;23;regular;""
Münsterplatz , Ulm;2020-03-06 07:24:50 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-06 07:25:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 07:29:44 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-06 07:34:42 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-06 07:39:54 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-06 07:44:51 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-06 07:49:57 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-06 07:50:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 07:54:52 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-06 07:59:51 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-06 08:04:42 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-06 08:09:56 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-06 08:14:53 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-06 08:18:15 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 08:19:37 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-06 08:24:15 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-06 08:29:09 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 08:29:34 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-06 08:34:45 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-06 08:39:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 08:39:42 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-06 08:44:57 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-06 08:49:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 08:49:57 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-06 08:54:59 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-06 08:59:55 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-06 09:04:41 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 09:04:51 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-06 09:09:57 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-06 09:11:27 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 09:14:43 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-06 09:19:36 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-06 09:19:36 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 09:24:35 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 09:24:49 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-06 09:26:27 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 09:29:58 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-06 09:32:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 09:34:59 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-06 09:39:27 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 09:39:51 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-06 09:42:34 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 09:44:56 +0100;44;regular;""
Münsterplatz , Ulm;2020-03-06 09:49:52 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 09:49:53 +0100;56;regular;""
Münsterplatz , Ulm;2020-03-06 09:52:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 09:54:58 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-06 09:59:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 09:59:58 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-06 10:00:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 10:04:58 +0100;51;regular;""
Münsterplatz , Ulm;2020-03-06 10:08:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 10:09:52 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-06 10:12:14 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 10:14:58 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-06 10:15:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 10:19:48 +0100;53;regular;""
Münsterplatz , Ulm;2020-03-06 10:23:49 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 10:24:59 +0100;57;regular;""
Münsterplatz , Ulm;2020-03-06 10:28:44 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-06 10:29:54 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-06 10:33:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 10:34:56 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-06 10:36:42 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 10:39:56 +0100;60;regular;""
Münsterplatz , Ulm;2020-03-06 10:42:35 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 10:44:58 +0100;65;regular;""
Münsterplatz , Ulm;2020-03-06 10:49:54 +0100;73;regular;""
Münsterplatz , Ulm;2020-03-06 10:50:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 10:54:53 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-06 10:59:53 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-06 11:01:45 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 11:04:57 +0100;73;regular;""
Münsterplatz , Ulm;2020-03-06 11:09:18 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 11:09:47 +0100;58;regular;""
Münsterplatz , Ulm;2020-03-06 11:14:46 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 11:14:54 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-06 11:19:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 11:19:53 +0100;73;regular;""
Münsterplatz , Ulm;2020-03-06 11:24:59 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-06 11:27:19 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 11:29:58 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-06 11:33:41 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-06 11:34:59 +0100;75;regular;""
Münsterplatz , Ulm;2020-03-06 11:38:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 11:39:59 +0100;96;regular;""
Münsterplatz , Ulm;2020-03-06 11:42:19 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 11:44:57 +0100;57;regular;""
Münsterplatz , Ulm;2020-03-06 11:47:35 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 11:49:49 +0100;74;regular;""
Münsterplatz , Ulm;2020-03-06 11:54:22 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 11:54:47 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-06 11:59:52 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 11:59:55 +0100;82;regular;""
Münsterplatz , Ulm;2020-03-06 12:03:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 12:04:44 +0100;75;regular;""
Münsterplatz , Ulm;2020-03-06 12:09:42 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 12:09:57 +0100;94;regular;""
Münsterplatz , Ulm;2020-03-06 12:14:31 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 12:14:51 +0100;75;regular;""
Münsterplatz , Ulm;2020-03-06 12:19:35 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 12:19:52 +0100;92;regular;""
Münsterplatz , Ulm;2020-03-06 12:23:35 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 12:24:58 +0100;105;regular;""
Münsterplatz , Ulm;2020-03-06 12:26:23 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 12:29:57 +0100;77;regular;""
Münsterplatz , Ulm;2020-03-06 12:32:21 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 12:34:59 +0100;84;regular;""
Münsterplatz , Ulm;2020-03-06 12:37:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 12:39:56 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-06 12:43:56 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 12:44:54 +0100;84;regular;""
Münsterplatz , Ulm;2020-03-06 12:48:48 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 12:49:56 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-06 12:54:57 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 12:54:59 +0100;78;regular;""
Münsterplatz , Ulm;2020-03-06 12:59:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 12:59:56 +0100;124;regular;""
Münsterplatz , Ulm;2020-03-06 13:04:55 +0100;126;regular;""
Münsterplatz , Ulm;2020-03-06 13:06:02 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 13:09:57 +0100;122;regular;""
Münsterplatz , Ulm;2020-03-06 13:13:46 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 13:14:58 +0100;105;regular;""
Münsterplatz , Ulm;2020-03-06 13:18:24 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 13:19:54 +0100;104;regular;""
Münsterplatz , Ulm;2020-03-06 13:21:00 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 13:24:57 +0100;94;regular;""
Münsterplatz , Ulm;2020-03-06 13:27:17 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 13:29:56 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-06 13:34:48 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-06 13:34:53 +0100;96;regular;""
Münsterplatz , Ulm;2020-03-06 13:37:29 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 13:39:52 +0100;106;regular;""
Münsterplatz , Ulm;2020-03-06 13:42:41 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 13:44:49 +0100;95;regular;""
Münsterplatz , Ulm;2020-03-06 13:49:12 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 13:49:59 +0100;104;regular;""
Münsterplatz , Ulm;2020-03-06 13:53:28 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 13:54:58 +0100;115;regular;""
Münsterplatz , Ulm;2020-03-06 13:57:33 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 13:59:53 +0100;96;regular;""
Münsterplatz , Ulm;2020-03-06 14:03:54 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 14:04:55 +0100;88;regular;""
Münsterplatz , Ulm;2020-03-06 14:08:50 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-06 14:09:58 +0100;110;regular;""
Münsterplatz , Ulm;2020-03-06 14:13:59 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 14:14:59 +0100;103;regular;""
Münsterplatz , Ulm;2020-03-06 14:18:57 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 14:19:54 +0100;100;regular;""
Münsterplatz , Ulm;2020-03-06 14:22:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 14:24:55 +0100;61;regular;""
Münsterplatz , Ulm;2020-03-06 14:26:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 14:29:58 +0100;86;regular;""
Münsterplatz , Ulm;2020-03-06 14:33:41 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 14:34:58 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-06 14:37:10 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 14:39:58 +0100;60;regular;""
Münsterplatz , Ulm;2020-03-06 14:44:39 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 14:44:59 +0100;56;regular;""
Münsterplatz , Ulm;2020-03-06 14:49:52 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-06 14:54:41 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-06 14:59:50 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 14:59:56 +0100;77;regular;""
Münsterplatz , Ulm;2020-03-06 15:00:24 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 15:04:52 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-06 15:09:04 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 15:09:55 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-06 15:14:23 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 15:14:55 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-06 15:16:08 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 15:19:59 +0100;59;regular;""
Münsterplatz , Ulm;2020-03-06 15:23:35 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 15:24:49 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-06 15:28:55 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 15:29:48 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-06 15:32:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 15:34:59 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-06 15:39:34 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 15:39:57 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-06 15:44:19 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 15:44:53 +0100;57;regular;""
Münsterplatz , Ulm;2020-03-06 15:48:28 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 15:49:59 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-06 15:54:54 +0100;55;regular;""
Münsterplatz , Ulm;2020-03-06 15:56:13 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 15:59:59 +0100;90;regular;""
Münsterplatz , Ulm;2020-03-06 16:03:34 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 16:04:54 +0100;103;regular;""
Münsterplatz , Ulm;2020-03-06 16:09:06 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 16:09:53 +0100;70;regular;""
Münsterplatz , Ulm;2020-03-06 16:13:43 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 16:14:59 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-06 16:18:02 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 16:19:57 +0100;82;regular;""
Münsterplatz , Ulm;2020-03-06 16:24:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 16:24:59 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-06 16:28:06 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 16:29:59 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-06 16:34:54 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 16:34:58 +0100;60;regular;""
Münsterplatz , Ulm;2020-03-06 16:39:06 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 16:39:59 +0100;83;regular;""
Münsterplatz , Ulm;2020-03-06 16:44:53 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-06 16:45:54 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 16:49:58 +0100;75;regular;""
Münsterplatz , Ulm;2020-03-06 16:54:58 +0100;87;regular;""
Münsterplatz , Ulm;2020-03-06 16:59:37 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 16:59:48 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-06 17:02:01 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 17:04:38 +0100;73;regular;""
Münsterplatz , Ulm;2020-03-06 17:07:56 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 17:09:49 +0100;76;regular;""
Münsterplatz , Ulm;2020-03-06 17:12:41 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 17:14:58 +0100;75;regular;""
Münsterplatz , Ulm;2020-03-06 17:19:55 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 17:19:58 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-06 17:22:10 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 17:24:57 +0100;74;regular;""
Münsterplatz , Ulm;2020-03-06 17:27:39 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 17:29:57 +0100;103;regular;""
Münsterplatz , Ulm;2020-03-06 17:33:01 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 17:34:59 +0100;93;regular;""
Münsterplatz , Ulm;2020-03-06 17:39:58 +0100;86;regular;""
Münsterplatz , Ulm;2020-03-06 17:43:56 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 17:44:45 +0100;75;regular;""
Münsterplatz , Ulm;2020-03-06 17:49:06 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 17:49:48 +0100;73;regular;""
Münsterplatz , Ulm;2020-03-06 17:53:30 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 17:54:59 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-06 17:56:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 17:59:56 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-06 18:00:27 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 18:04:54 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-06 18:09:26 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-06 18:14:55 +0100;44;regular;""
Münsterplatz , Ulm;2020-03-06 18:19:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 18:19:44 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-06 18:24:54 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-06 18:26:35 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 18:29:58 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-06 18:34:48 +0100;57;regular;""
Münsterplatz , Ulm;2020-03-06 18:39:41 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 18:39:52 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-06 18:44:57 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-06 18:49:58 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-06 18:54:28 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 18:54:38 +0100;64;regular;""
Münsterplatz , Ulm;2020-03-06 18:57:19 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 18:59:40 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-06 19:03:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 19:04:53 +0100;86;regular;""
Münsterplatz , Ulm;2020-03-06 19:11:24 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 19:14:56 +0100;69;regular;""
Münsterplatz , Ulm;2020-03-06 19:19:57 +0100;67;regular;""
Münsterplatz , Ulm;2020-03-06 19:22:15 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 19:24:59 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-06 19:29:57 +0100;67;regular;""
Münsterplatz , Ulm;2020-03-06 19:34:46 +0100;61;regular;""
Münsterplatz , Ulm;2020-03-06 19:39:39 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 19:39:54 +0100;70;regular;""
Münsterplatz , Ulm;2020-03-06 19:44:01 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-06 19:44:57 +0100;64;regular;""
Münsterplatz , Ulm;2020-03-06 19:48:32 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 19:49:46 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-06 19:52:17 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 19:54:49 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-06 19:58:27 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 19:59:57 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-06 20:03:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 20:04:51 +0100;138;regular;""
Münsterplatz , Ulm;2020-03-06 20:09:23 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 20:09:58 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-06 20:14:30 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 20:14:58 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-06 20:19:45 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 20:19:56 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-06 20:24:49 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 20:24:50 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-06 20:29:47 +0100;60;regular;""
Münsterplatz , Ulm;2020-03-06 20:34:53 +0100;58;regular;""
Münsterplatz , Ulm;2020-03-06 20:39:48 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-06 20:44:58 +0100;79;regular;""
Münsterplatz , Ulm;2020-03-06 20:49:45 +0100;47;regular;""
Münsterplatz , Ulm;2020-03-06 20:52:34 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 20:54:50 +0100;58;regular;""
Münsterplatz , Ulm;2020-03-06 20:58:51 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 20:59:52 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-06 21:04:43 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-06 21:09:57 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-06 21:14:51 +0100;46;regular;""
Münsterplatz , Ulm;2020-03-06 21:19:39 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 21:19:41 +0100;56;regular;""
Münsterplatz , Ulm;2020-03-06 21:24:20 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-06 21:29:29 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-06 21:34:35 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-06 21:39:46 +0100;23;regular;""
Münsterplatz , Ulm;2020-03-06 21:44:55 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-06 21:48:15 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-06 21:53:39 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-06 21:59:09 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-06 22:04:03 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-06 22:07:57 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-06 22:12:11 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-06 22:14:14 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-06 22:15:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 22:19:51 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-06 22:23:57 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-06 22:26:59 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-06 22:29:46 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-06 22:33:56 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-06 22:39:16 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-06 22:42:14 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-06 22:49:58 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-06 22:54:51 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-06 22:57:47 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 22:58:33 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-06 23:03:01 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-06 23:09:08 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-06 23:14:54 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-06 23:18:20 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-06 23:23:15 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-06 23:29:57 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-06 23:34:31 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-06 23:38:56 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-06 23:42:28 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 23:48:07 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-06 23:54:42 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-06 23:55:08 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 23:59:39 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-07 00:03:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 00:04:19 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 00:09:45 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-07 00:13:22 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 00:18:37 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 00:24:58 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-07 00:29:36 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-07 00:34:39 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-07 00:38:12 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-07 00:41:36 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-07 00:49:19 +0100;9;regular;""
